Year,Age,Gender_num,qx,Gender,GDP_Per_Capita,Inflation_Rate,Healthcare_GDP_Pct,PM25_Exposure,Alcohol_Per_Capita,Unemp_Rate
2011,78,1,0.07368,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,78,1,0.07766,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,78,1,0.0717,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,78,1,0.07159,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,78,1,0.06943,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,78,1,0.07069,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,78,1,0.06913,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,78,1,0.0683,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,78,1,0.07184,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,78,1,0.08155,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,78,1,0.07955,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,78,1,0.07618,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,78,1,0.06489,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,78,1,0.0628,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,79,1,0.08803,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,79,1,0.09571,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,79,1,0.08994,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,79,1,0.0992,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,79,1,0.08318,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,79,1,0.08263,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,79,1,0.09128,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,79,1,0.08845,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,79,1,0.08993,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,79,1,0.08293,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,79,1,0.08032,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,79,1,0.08189,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,79,1,0.08192,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,79,1,0.08,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,79,1,0.07986,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,79,1,0.07703,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,79,1,0.07834,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,79,1,0.07461,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,79,1,0.07132,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,79,1,0.06331,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,79,1,0.08189,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,79,1,0.08882,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,79,1,0.0797,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,79,1,0.07751,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,79,1,0.06049,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,80,1,0.10095,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,80,1,0.0963,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,80,1,0.10166,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,80,1,0.10407,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,80,1,0.08821,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,80,1,0.09877,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,80,1,0.09539,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,80,1,0.09508,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,80,1,0.09145,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,80,1,0.08405,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,80,1,0.08804,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,80,1,0.09107,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,80,1,0.08822,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,80,1,0.08119,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,80,1,0.0836,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,80,1,0.08507,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,80,1,0.08702,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,80,1,0.08319,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,80,1,0.08257,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,80,1,0.0733,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,80,1,0.09024,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,80,1,0.09537,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,80,1,0.08602,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,80,1,0.07573,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,80,1,0.07358,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,81,1,0.09711,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,81,1,0.10987,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,81,1,0.10645,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,81,1,0.10326,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,81,1,0.10686,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,81,1,0.10068,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,81,1,0.10532,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,81,1,0.10812,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,81,1,0.09618,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,81,1,0.10159,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,81,1,0.10207,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,81,1,0.08867,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,81,1,0.0986,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,81,1,0.10173,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,81,1,0.09471,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,81,1,0.09174,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,81,1,0.08568,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,81,1,0.09487,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,81,1,0.08798,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,81,1,0.08561,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,81,1,0.09045,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,81,1,0.1007,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,81,1,0.09009,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,81,1,0.08229,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,81,1,0.07853,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,82,1,0.11655,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,82,1,0.11555,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,82,1,0.13301,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,82,1,0.11605,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,82,1,0.11386,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,82,1,0.11764,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,82,1,0.10792,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,82,1,0.11042,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,82,1,0.10886,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,82,1,0.11953,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,82,1,0.10512,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,82,1,0.10187,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,82,1,0.09321,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,82,1,0.10295,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,82,1,0.09484,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,82,1,0.10317,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,82,1,0.09942,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,82,1,0.10293,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,82,1,0.09476,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,82,1,0.08978,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,82,1,0.11227,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,82,1,0.11382,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,82,1,0.09494,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,82,1,0.08416,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,82,1,0.08553,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,83,1,0.11193,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,83,1,0.10236,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,83,1,0.12872,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,83,1,0.11963,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,83,1,0.1172,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,83,1,0.12179,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,83,1,0.12522,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,83,1,0.12709,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,83,1,0.10829,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,83,1,0.11093,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,83,1,0.11343,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,83,1,0.11879,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,83,1,0.10904,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,83,1,0.11104,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,83,1,0.11333,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,83,1,0.11074,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,83,1,0.10273,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,83,1,0.10523,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,83,1,0.1049,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,83,1,0.10123,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,83,1,0.11446,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,83,1,0.1202,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,83,1,0.11126,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,83,1,0.08389,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,83,1,0.08522,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,84,1,0.12164,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,84,1,0.13916,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,84,1,0.11628,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,84,1,0.1376,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,84,1,0.12764,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,84,1,0.1389,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,84,1,0.12796,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,84,1,0.1393,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,84,1,0.14066,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,84,1,0.13524,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,84,1,0.1209,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,84,1,0.12282,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,84,1,0.11774,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,84,1,0.12291,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,84,1,0.11384,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,84,1,0.1229,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,84,1,0.11364,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,84,1,0.12196,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,84,1,0.1088,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,84,1,0.1126,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,84,1,0.12058,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,84,1,0.13821,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,84,1,0.12594,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,84,1,0.10308,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,84,1,0.097,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,85,1,0.15011,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,85,1,0.13801,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,85,1,0.15246,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,85,1,0.15803,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,85,1,0.13912,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,85,1,0.14506,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,85,1,0.13818,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,85,1,0.13771,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,85,1,0.14189,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,85,1,0.14294,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,85,1,0.13876,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,85,1,0.11975,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,85,1,0.13428,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,85,1,0.1291,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,85,1,0.13799,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,85,1,0.12789,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,85,1,0.11351,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,85,1,0.12516,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,85,1,0.13411,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,85,1,0.11491,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,85,1,0.1215,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
2021,85,1,0.15742,Male,23870.4594851722,4.68354420903453,7.73210812,9.21893860360944,19.82,7.9
2022,85,1,0.13514,Male,25085.784063499,19.7050461518394,7.24367952,9.21893860360944,19.82,6.6
2023,85,1,0.12292,Male,27786.0057829276,9.11731962390475,7.31801939,9.21893860360944,19.82,7.6
2024,85,1,0.10564,Male,29384.0189598663,0.715735835228723,7.59519005,9.21893860360944,19.82,8
2000,86,1,0.14884,Male,3300.63634928559,0.981615478857598,6.18559313,18.083013444041,18.81,19
2001,86,1,0.14804,Male,3532.52787363242,1.36712030817819,6.00193262,17.3276190793162,18.81,20.3
2002,86,1,0.14208,Male,4148.13091485015,0.281506610345575,6.13477659,16.4295435196153,19.51,14.8
2003,86,1,0.14892,Male,5507.47434187652,-1.13430854990247,6.17724085,15.5425823302599,20.45,12.9
2004,86,1,0.1262,Male,6734.57487061946,1.16410252104671,5.48347187,14.8205310765714,21.16,10.6
2005,86,1,0.14074,Male,7857.03148786492,2.65848484065262,5.64637566,14.4171853238712,22.17,8.2
2006,86,1,0.14997,Male,9210.10118229413,3.73912004060664,5.85725737,14.2765715251915,23,6
2007,86,1,0.1522,Male,12295.1212779366,5.73717382799842,5.75978613,14.2038714091332,23.67,4.3
2008,86,1,0.17042,Male,14955.5345462921,10.9258856241655,6.29010201,14.1446134543711,23.49,6.1
2009,86,1,0.14594,Male,11854.3711053096,4.45304456518535,7.34499836,14.0443261395798,22.61,17.4
2010,86,1,0.14665,Male,11829.122609457,1.31921362055463,6.9058671,13.8485379434341,23.12,21.5
2011,86,1,0.13464,Male,14261.8433787325,4.13027562645085,6.54017687,12.3194519812497,24.12,18.2
2012,86,1,0.1443,Male,14288.1853493139,3.08998277055417,6.30798101,12.373124789345,25.57,15.5
2013,86,1,0.13693,Male,15636.525258604799,1.04747937065344,6.15501022,12.4131714589563,25.61,13.4
2014,86,1,0.13653,Male,16446.1647181663,0.103758009433708,6.22244453,12.7577404745041,24.6,12.4
2015,86,1,0.14251,Male,14269.8039878287,-0.884097405500596,6.47396851,11.3028578201847,23.29,10.3
2016,86,1,0.14677,Male,14934.2702840428,0.905525075460342,6.64928818,10.2329418108878,21.4,9.3
2017,86,1,0.1532,Male,16800.1510246099,3.72288862303707,6.44472837,9.79993642739852,20.17,8.8
2018,86,1,0.13284,Male,19247.2315367967,2.69792779208394,6.46896172,11.0838572805935,19.34,7.1
2019,86,1,0.1308,Male,19608.7943945553,2.33450937988027,6.94472647,10.2465023749528,19.34,7.3
2020,86,1,0.14966,Male,20428.6478157394,1.19989444983569,7.41619062,9.21893860360944,19.82,9.6
